 Secondi;UTC;Lan;Lon;SOP;COG;Alt1;Int_temp;Ext_temp;Ext_press;Alt2;Ext_um;O3;CO2_raw;CO2_el2
8122;14:03:52;42 10.15598 N;014 03.90203 E;50,10;142,06;7639,10;2,50;-28,50;38.790;7630,73;18,48;0,12;235,84;393,57
8124;14:03:54;42 10.14701 N;014 03.91413 E;43,10;124,48;7627,40;2,63;-28,38;38.840;7623,37;18,59;0,12;234,30;393,50
8126;14:03:56;42 10.13721 N;014 03.92966 E;54,00;138,09;7616,30;2,75;-28,31;38.909;7610,25;18,68;0,12;233,40;393,45
8128;14:03:58;42 10.12706 N;014 03.94089 E;37,20;133,26;7604,20;2,75;-28,16;38.977;7599,87;18,83;0,12;242,18;393,85
8130;14:04:00;42 10.11938 N;014 03.95555 E;52,40;127,02;7593,00;2,63;-28,11;39.044;7586,62;18,92;0,12;230,84;393,31
8132;14:04:02;42 10.10879 N;014 03.96926 E;43,00;144,04;7581,40;2,63;-27,92;39.132;7573,09;19,12;0,12;228,44;393,20
8134;14:04:04;42 10.10135 N;014 03.98026 E;39,00;116,78;7568,50;2,63;-27,89;39.185;7562,35;19,19;0,12;228,05;393,17
8136;14:04:06;42 10.09284 N;014 03.99642 E;51,90;134,59;7556,50;2,63;-27,71;39.270;7549,22;19,44;0,12;236,21;393,55
8138;14:04:08;42 10.08426 N;014 04.00851 E;35,00;124,90;7544,90;2,75;-27,64;39.335;7537,11;19,49;0,12;235,31;393,50
8140;14:04:10;42 10.07908 N;014 04.02336 E;48,40;114,45;7531,70;2,63;-27,57;39.404;7524,15;19,64;0,12;234,37;393,45
8142;14:04:12;42 10.07044 N;014 04.03851 E;41,60;135,58;7519,80;2,63;-27,40;39.471;7514,71;19,87;0,12;232,17;393,34
8144;14:04:14;42 10.06417 N;014 04.05161 E;42,20;113,62;7508,20;2,75;;;;;;;393,34
8146;14:04:16;42 10.05658 N;014 04.06675 E;42,40;132,06;7496,30;2,63;-27,34;39.547;7499,95;20,07;0,11;231,34;393,34
8148;14:04:18;42 10.05029 N;014 04.08018 E;43,00;114,09;7484,90;2,63;-27,18;39.612;7490,67;20,29;0,11;229,28;393,24
8150;14:04:20;42 10.04288 N;014 04.09514 E;39,50;130,83;7473,30;2,75;-27,11;39.706;7472,36;20,52;0,11;228,32;393,19
8152;14:04:22;42 10.03730 N;014 04.10763 E;39,10;112,21;7461,90;2,75;-27,00;39.743;7467,66;20,74;0,11;226,89;393,11
8154;14:04:24;42 10.03066 N;014 04.12350 E;46,40;128,40;7449,40;2,75;-26,97;39.817;7452,53;20,97;0,11;236,74;393,57
8156;14:04:26;42 10.02364 N;014 04.13470 E;30,70;120,76;7437,60;2,88;-26,83;39.885;7442,05;21,28;0,11;234,83;393,47
8158;14:04:28;42 10.01808 N;014 04.14799 E;39,80;126,34;7426,30;3,00;-26,76;39.994;7420,62;21,58;0,11;233,81;393,42
8160;14:04:30;42 10.01249 N;014 04.15866 E;29,60;115,07;7415,10;2,63;-26,64;40.023;7417,97;21,76;0,11;232,24;393,34
8162;14:04:32;42 10.00846 N;014 04.17270 E;43,60;113,40;7403,00;2,88;-26,60;40.089;7404,97;21,89;0,11;231,68;393,31
8164;14:04:34;42 10.00098 N;014 04.18497 E;31,50;137,42;7391,30;2,88;-26,46;40.159;7394,11;22,24;0,11;229,80;393,21
8166;14:04:36;42 09.99616 N;014 04.19545 E;35,60;115,78;7379,70;2,88;-26,40;40.225;7381,74;22,44;0,11;228,97;393,16
8168;14:04:38;42 09.99007 N;014 04.20625 E;28,40;131,63;7369,00;2,75;-26,27;40.289;7371,91;22,70;0,11;227,27;393,08
8170;14:04:40;42 09.98576 N;014 04.21705 E;36,50;116,33;7357,70;2,88;-26,22;40.349;7360,56;22,84;0,11;226,59;393,04
8172;14:04:42;42 09.97929 N;014 04.22743 E;28,10;136,11;7346,70;2,88;-26,09;40.417;7349,90;23,15;0,11;234,98;393,43
8174;14:04:44;42 09.97520 N;014 04.23728 E;33,90;111,99;7334,80;2,88;-26,05;40.482;7337,23;23,29;0,11;234,41;393,40
8176;14:04:46;42 09.96861 N;014 04.24967 E;35,80;135,96;7323,80;2,88;;;;;;;393,40
8178;14:04:48;42 09.96322 N;014 04.25981 E;32,60;114,19;7312,90;2,88;-25,93;40.544;7327,58;23,67;0,11;232,73;393,40
8180;14:04:50;42 09.95704 N;014 04.27184 E;34,50;134,09;7301,90;2,88;-25,87;40.614;7314,47;23,90;0,11;231,87;393,35
8182;14:04:52;42 09.95185 N;014 04.28182 E;31,50;112,50;7290,50;2,88;-25,74;40.683;7303,66;24,23;0,11;230,11;393,26
8184;14:04:54;42 09.94618 N;014 04.29494 E;39,10;130,64;7279,80;2,88;-25,72;40.745;7291,10;24,53;0,11;229,71;393,23
8186;14:04:56;42 09.94063 N;014 04.30415 E;26,40;116,41;7268,80;3,13;-25,59;40.818;7279,49;24,98;0,11;227,91;393,14
8188;14:04:58;42 09.93614 N;014 04.31700 E;41,10;122,76;7257,20;2,75;-25,57;40.878;7267,39;25,22;0,11;227,54;393,12
8190;14:05:00;42 09.92947 N;014 04.32728 E;27,00;127,70;7247,10;2,88;-25,44;40.945;7257,07;25,55;0,11;225,81;393,03
8192;14:05:02;42 09.92431 N;014 04.33925 E;40,20;122,57;7235,70;3,00;-25,43;41.013;7243,04;25,77;0,11;225,58;393,01
8194;14:05:04;42 09.91683 N;014 04.35108 E;33,30;136,54;7224,00;2,88;-25,27;41.084;7232,79;25,89;0,10;223,60;392,91
8196;14:05:06;42 09.91206 N;014 04.36199 E;35,60;112,85;7212,80;3,00;-25,25;41.151;7219,31;25,84;0,10;223,38;392,90
8198;14:05:08;42 09.90775 N;014 04.37532 E;31,80;104,62;7201,30;3,00;-25,20;41.213;7207,77;25,62;0,11;222,89;392,87
8200;14:05:10;42 09.90279 N;014 04.38477 E;34,40;136,46;7190,90;3,00;-25,07;41.291;7195,23;25,41;0,10;221,44;392,79
8202;14:05:12;42 09.89622 N;014 04.39880 E;44,50;110,74;7179,00;3,13;-24,97;41.365;7182,67;25,09;0,10;220,41;392,74
8204;14:05:14;42 09.89238 N;014 04.41528 E;41,80;106,66;7166,30;3,13;-24,92;41.426;7171,40;24,87;0,10;219,93;392,71
8206;14:05:16;42 09.88661 N;014 04.42911 E;37,10;130,08;7155,00;3,13;-24,75;41.512;7158,40;24,84;0,10;217,94;392,61
8208;14:05:18;42 09.88138 N;014 04.43797 E;24,80;115,94;7142,80;3,13;;;;;;;392,61
8210;14:05:20;42 09.87729 N;014 04.44640 E;24,10;129,91;7130,80;3,13;-24,74;41.579;7144,77;24,79;0,10;217,85;392,61
8212;14:05:22;42 09.87143 N;014 04.45275 E;25,80;144,35;7118,00;3,25;-24,69;41.657;7130,03;24,69;0,10;217,31;392,58
8214;14:05:24;42 09.86406 N;014 04.45953 E;33,10;144,52;7105,50;3,13;-24,65;41.728;7116,49;24,70;0,10;216,84;392,55
8216;14:05:26;42 09.85540 N;014 04.46912 E;40,30;137,23;7093,50;3,13;-24,59;41.804;7102,51;24,84;0,10;216,08;392,51
8218;14:05:28;42 09.84700 N;014 04.48257 E;45,20;124,11;7081,30;3,38;-24,50;41.879;7089,61;24,99;0,10;214,97;392,45
8220;14:05:30;42 09.84080 N;014 04.49834 E;43,30;112,41;7069,10;3,25;-24,38;41.963;7075,74;25,17;0,10;213,50;392,37
8222;14:05:32;42 09.83740 N;014 04.51358 E;36,70;102,09;7056,50;3,13;-24,25;42.040;7063,61;25,29;0,10;221,35;392,73
8224;14:05:34;42 09.83607 N;014 04.52597 E;27,20;96,26;7043,90;3,25;-24,17;42.114;7050,71;25,41;0,10;220,34;392,68
8226;14:05:36;42 09.83495 N;014 04.53530 E;21,80;103,62;7031,70;3,25;-24,08;42.187;7038,30;25,57;0,10;219,19;392,62
8228;14:05:38;42 09.83294 N;014 04.54244 E;17,80;107,17;7020,00;3,25;-23,99;42.254;7027,15;25,65;0,10;218,10;392,56
8230;14:05:40;42 09.83001 N;014 04.54893 E;18,90;118,89;7008,20;3,25;-23,93;42.333;7012,72;25,53;0,10;217,45;392,52
8232;14:05:42;42 09.82511 N;014 04.55476 E;25,20;144,72;6995,90;3,13;-23,86;42.403;7000,43;25,46;0,10;216,67;392,48
8234;14:05:44;42 09.81754 N;014 04.56152 E;32,90;144,64;6982,50;3,38;-23,80;42.474;6987,68;25,30;0,10;216,04;392,44
8236;14:05:46;42 09.80927 N;014 04.56972 E;34,00;142,14;6970,40;3,13;-23,72;42.551;6974,29;25,12;0,10;215,20;392,40
8238;14:05:48;42 09.80124 N;014 04.57849 E;38,10;140,13;6958,30;3,25;-23,65;42.621;6962,07;24,92;0,10;214,49;392,36
8240;14:05:50;42 09.79276 N;014 04.58787 E;34,70;140,08;6946,30;3,25;;;;;;;392,36
8242;14:05:52;42 09.78468 N;014 04.59622 E;32,40;143,02;6934,20;3,38;-23,57;42.693;6949,73;24,71;0,09;213,66;392,36
8244;14:05:54;42 09.77680 N;014 04.60420 E;34,80;141,04;6922,20;3,25;-23,49;42.769;6936,61;24,60;0,09;212,80;392,31
8246;14:05:56;42 09.76847 N;014 04.61516 E;40,90;131,86;6910,20;3,38;-23,39;42.843;6924,47;24,45;0,09;211,73;392,25
8248;14:05:58;42 09.76073 N;014 04.62899 E;43,60;122,36;6898,60;3,25;-23,25;42.920;6912,85;24,32;0,09;219,37;392,61
8250;14:06:00;42 09.75526 N;014 04.64462 E;41,50;108,33;6887,00;3,25;-23,11;42.989;6902,86;24,21;0,09;217,78;392,52
8252;14:06:02;42 09.75287 N;014 04.65944 E;35,10;98,27;6875,30;3,25;-22,96;43.056;6893,55;24,13;0,09;216,06;392,44
8254;14:06:04;42 09.75147 N;014 04.67262 E;32,10;97,78;6864,10;3,25;-22,80;43.124;6884,32;24,01;0,09;214,26;392,34
8256;14:06:06;42 09.74998 N;014 04.68606 E;34,70;99,82;6853,70;3,50;-22,67;43.196;6873,49;23,94;0,09;212,80;392,27
8258;14:06:08;42 09.74831 N;014 04.69982 E;34,10;98,73;6842,70;3,50;-22,51;43.261;6864,88;23,89;0,09;210,99;392,18
8260;14:06:10;42 09.74674 N;014 04.71339 E;34,40;99,09;6832,00;3,50;-22,37;43.329;6855,14;23,77;0,09;209,46;392,10
8262;14:06:12;42 09.74468 N;014 04.72775 E;37,50;102,53;6821,10;3,63;-22,24;43.393;6845,92;23,64;0,09;208,05;392,03
8264;14:06:14;42 09.74198 N;014 04.74260 E;38,30;104,39;6810,50;3,50;-22,12;43.459;6836,05;23,47;0,09;206,79;391,96
8266;14:06:16;42 09.73898 N;014 04.75770 E;39,30;104,12;6799,70;3,38;-21,99;43.529;6825,67;23,20;0,09;205,46;391,89
8268;14:06:18;42 09.73607 N;014 04.77300 E;39,50;104,90;6789,60;3,38;-21,88;43.592;6816,14;22,95;0,09;204,36;391,83
8270;14:06:20;42 09.73185 N;014 04.78806 E;41,50;114,33;6779,60;3,50;-21,80;43.657;6805,42;22,60;0,09;203,65;391,79
8272;14:06:22;42 09.72575 N;014 04.80198 E;38,00;125,03;6769,10;3,38;;;;;;;391,79
8274;14:06:24;42 09.71868 N;014 04.81327 E;34,10;133,05;6759,50;3,50;-21,73;43.725;6793,85;22,27;0,09;203,03;391,79
8276;14:06:26;42 09.71221 N;014 04.82249 E;28,80;132,47;6748,90;3,38;-21,66;43.790;6782,88;21,90;0,09;202,43;391,76
8278;14:06:28;42 09.70648 N;014 04.83031 E;24,90;131,95;6738,60;3,63;-21,59;43.852;6772,53;21,55;0,09;201,83;391,72
8280;14:06:30;42 09.70196 N;014 04.83740 E;21,70;129,18;6728,70;3,50;-21,52;43.911;6762,78;21,20;0,09;201,23;391,69
8282;14:06:32;42 09.69832 N;014 04.84423 E;20,20;125,97;6718,90;3,63;-21,45;43.983;6750,48;20,90;0,09;200,61;391,65
8284;14:06:34;42 09.69556 N;014 04.85106 E;18,50;116,52;6708,50;3,75;-21,37;44.048;6739,85;20,65;0,09;199,86;391,61
8286;14:06:36;42 09.69438 N;014 04.85868 E;20,70;104,41;6698,00;3,75;-21,29;44.118;6728,25;20,40;0,09;199,11;391,56
8288;14:06:38;42 09.69387 N;014 04.86763 E;23,80;92,23;6687,70;3,75;-21,12;44.184;6719,85;20,21;0,09;197,38;391,48
8290;14:06:40;42 09.69392 N;014 04.87935 E;33,00;89,02;6677,50;3,88;-21,02;44.246;6710,37;20,00;0,08;196,41;391,42
8292;14:06:42;42 09.69382 N;014 04.89386 E;38,50;93,28;6667,30;3,63;-20,95;44.308;6700,11;19,75;0,08;195,78;391,39
8294;14:06:44;42 09.69222 N;014 04.91009 E;41,50;99,14;6657,00;3,75;-20,84;44.367;6691,51;19,62;0,08;194,68;391,33
8296;14:06:46;42 09.68900 N;014 04.92689 E;43,80;108,48;6647,30;3,75;-20,76;44.435;6680,37;19,40;0,09;193,94;391,29
8298;14:06:48;42 09.68357 N;014 04.94306 E;43,30;117,35;6637,10;3,75;-20,69;44.496;6670,34;19,21;0,08;193,29;391,25
8300;14:06:50;42 09.67754 N;014 04.95806 E;41,70;118,64;6627,30;3,63;-20,62;44.556;6660,53;19,03;0,08;192,64;391,21
8302;14:06:52;42 09.67133 N;014 04.97148 E;37,90;125,59;6618,00;3,75;-20,56;44.630;6647,74;18,87;0,08;192,09;391,18
8304;14:06:54;42 09.66523 N;014 04.98215 E;30,80;127,48;6607,60;3,88;;;;;;;391,18
8306;14:06:56;42 09.66030 N;014 04.99115 E;25,40;124,45;6597,20;3,75;-20,51;44.690;6637,42;18,64;0,08;191,67;391,18
8308;14:06:58;42 09.65713 N;014 04.99927 E;21,00;114,69;6588,00;3,75;-20,46;44.754;6626,34;18,48;0,08;191,22;391,15
8310;14:07:00;42 09.65584 N;014 05.00752 E;20,20;102,11;6581,20;4,00;-20,38;44.828;6614,13;18,38;0,08;190,44;391,11
8312;14:07:02;42 09.65619 N;014 05.01894 E;31,20;83,73;6571,40;3,75;-20,22;44.890;6606,35;18,37;0,08;188,81;391,02
8314;14:07:04;42 09.65734 N;014 05.03315 E;37,40;84,40;6561,40;4,00;-20,13;44.950;6597,13;18,22;0,08;187,95;390,97
8316;14:07:06;42 09.65824 N;014 05.04925 E;41,40;86,61;6551,70;3,88;-20,04;45.009;6588,11;18,01;0,08;187,13;390,93
8318;14:07:08;42 09.65857 N;014 05.06667 E;44,40;90,39;6542,20;4,00;-19,94;45.072;6578,59;17,91;0,08;186,17;390,88
8320;14:07:10;42 09.65780 N;014 05.08530 E;47,30;95,65;6532,30;4,00;-19,86;45.135;6568,57;17,73;0,08;185,44;390,84
8322;14:07:12;42 09.65538 N;014 05.10473 E;49,00;101,63;6522,20;4,00;-19,76;45.199;6558,88;17,52;0,08;184,53;390,79
8324;14:07:14;42 09.65246 N;014 05.12401 E;48,30;101,09;6512,60;4,00;-19,69;45.257;6549,58;17,27;0,08;183,94;390,75
8326;14:07:16;42 09.64894 N;014 05.14233 E;45,40;107,81;6503,30;4,00;-19,64;45.313;6540,16;17,02;0,08;183,56;390,73
8328;14:07:18;42 09.64416 N;014 05.15823 E;39,30;115,31;6493,80;4,00;-19,63;45.378;6528,00;16,75;0,08;183,57;390,72
8330;14:07:20;42 09.63989 N;014 05.17060 E;30,10;113,71;6483,40;4,13;-19,59;45.441;6517,01;16,51;0,08;183,28;390,70
8332;14:07:22;42 09.63711 N;014 05.18125 E;26,40;104,41;6473,70;4,13;-19,53;45.512;6505,02;16,30;0,08;182,78;390,67
8334;14:07:24;42 09.63638 N;014 05.19201 E;28,10;88,67;6464,10;4,13;-19,36;45.573;6497,78;16,16;0,08;181,17;390,58
8336;14:07:26;42 09.63785 N;014 05.20448 E;35,30;77,81;6453,90;4,13;;;;;;;390,58
8338;14:07:28;42 09.64031 N;014 05.22012 E;42,70;78,92;6443,90;4,25;-19,41;45.634;6484,91;16,01;0,08;181,72;390,58
8340;14:07:30;42 09.64255 N;014 05.23822 E;48,30;82,84;6434,80;4,25;-19,24;45.691;6478,44;15,97;0,08;180,07;390,50
8342;14:07:32;42 09.64358 N;014 05.25893 E;54,10;88,57;6425,50;4,13;-19,19;45.751;6468,34;16,00;0,08;179,57;390,47
8344;14:07:34;42 09.64341 N;014 05.28104 E;55,30;91,39;6416,30;4,25;-19,12;45.812;6458,58;16,11;0,08;178,85;390,43
8346;14:07:36;42 09.64259 N;014 05.30335 E;55,50;94,28;6407,20;4,25;-19,04;45.874;6448,89;16,19;0,08;178,04;390,38
8348;14:07:38;42 09.64125 N;014 05.32573 E;55,90;96,58;6398,30;4,38;-18,99;45.928;6439,97;16,31;0,07;177,51;390,35
8350;14:07:40;42 09.63872 N;014 05.34793 E;55,50;100,58;6388,80;4,38;-18,96;45.985;6429,98;16,44;0,07;184,80;390,68
8352;14:07:42;42 09.63524 N;014 05.36965 E;54,50;102,50;6379,70;4,38;-18,92;46.046;6419,51;16,50;0,07;184,37;390,66
8354;14:07:44;42 09.63114 N;014 05.39101 E;53,50;105,01;6370,60;4,25;-18,90;46.105;6408,92;16,61;0,07;184,12;390,64
8356;14:07:46;42 09.62644 N;014 05.41042 E;47,60;109,14;6361,50;4,25;-18,89;46.166;6397,72;16,73;0,07;183,97;390,62
8358;14:07:48;42 09.62167 N;014 05.42668 E;40,00;110,74;6352,10;4,25;-18,87;46.233;6385,66;16,80;0,07;183,74;390,61
8360;14:07:50;42 09.61815 N;014 05.44084 E;35,20;105,36;6343,20;4,38;-18,84;46.289;6375,94;16,87;0,07;183,41;390,58
8362;14:07:52;42 09.61629 N;014 05.45382 E;32,10;98,78;6334,10;4,25;-18,81;46.350;6365,29;16,99;0,07;183,06;390,56
8364;14:07:54;42 09.61533 N;014 05.46712 E;33,20;93,51;6325,00;4,38;-18,73;46.418;6354,60;17,09;0,07;182,22;390,51
8366;14:07:56;42 09.61551 N;014 05.48111 E;36,00;86,41;6316,20;4,50;-18,53;46.513;6341,89;17,20;0,07;180,20;390,41
8368;14:07:58;42 09.61684 N;014 05.49690 E;41,40;82,59;6306,60;4,38;;;;;;;390,41
8370;14:08:00;42 09.61846 N;014 05.51403 E;44,40;83,76;6297,30;4,38;-18,48;46.540;6338,11;17,34;0,07;179,65;390,41
8372;14:08:02;42 09.61975 N;014 05.53288 E;49,30;86,09;6288,20;4,38;-18,41;46.594;6329,80;17,43;0,07;178,93;390,37
8374;14:08:04;42 09.61988 N;014 05.55381 E;54,00;92,72;6279,80;4,50;-18,34;46.651;6320,95;17,55;0,07;178,20;390,33
8376;14:08:06;42 09.61749 N;014 05.57612 E;56,40;102,19;6270,20;4,50;-18,29;46.714;6310,50;17,64;0,07;177,68;390,29
8378;14:08:08;42 09.61276 N;014 05.59748 E;54,30;109,06;6260,60;4,50;-18,24;46.772;6300,99;17,76;0,07;177,14;390,26
8380;14:08:10;42 09.60707 N;014 05.61674 E;50,10;114,18;6251,80;4,50;-18,20;46.835;6290,33;17,87;0,07;184,22;390,59
8382;14:08:12;42 09.60089 N;014 05.63446 E;48,10;115,61;6242,70;4,50;-18,16;46.897;6279,86;17,91;0,07;183,80;390,56
8384;14:08:14;42 09.59471 N;014 05.65145 E;45,20;116,67;6233,90;4,50;-18,14;46.953;6270,01;18,00;0,07;183,56;390,54
8386;14:08:16;42 09.58877 N;014 05.66690 E;40,90;117,82;6225,20;4,50;-18,10;47.012;6260,12;18,13;0,07;183,11;390,51
8388;14:08:18;42 09.58303 N;014 05.68086 E;38,60;119,31;6216,00;4,50;-18,07;47.079;6248,53;18,21;0,07;182,77;390,49
8390;14:08:20;42 09.57766 N;014 05.69420 E;36,40;118,06;6207,40;4,63;-18,04;47.134;6239,16;18,39;0,07;182,39;390,46
8392;14:08:22;42 09.57309 N;014 05.70630 E;32,40;115,16;6198,30;4,63;-18,02;47.198;6227,91;18,43;0,06;182,18;390,45
8394;14:08:24;42 09.56952 N;014 05.71749 E;29,00;109,81;6189,30;4,63;-17,98;47.258;6217,89;18,35;0,06;181,82;390,42
8396;14:08:26;42 09.56762 N;014 05.72861 E;28,80;96,77;6180,60;4,63;-17,93;47.316;6208,50;18,18;0,07;181,40;390,39
8398;14:08:28;42 09.56728 N;014 05.74020 E;28,50;90,23;6171,20;4,50;-17,81;47.421;6192,23;18,16;0,06;180,23;390,33
8400;14:08:30;42 09.56778 N;014 05.75275 E;32,60;84,29;6162,10;4,75;;;;;;;390,33
8402;14:08:32;42 09.56915 N;014 05.76728 E;38,30;82,12;6153,10;4,63;-17,71;47.444;6190,46;18,00;0,06;179,32;390,33
8404;14:08:34;42 09.57065 N;014 05.78355 E;42,90;84,09;6143,60;4,75;-17,65;47.500;6181,70;17,68;0,06;178,88;390,30
8406;14:08:36;42 09.57159 N;014 05.80171 E;46,70;87,96;6134,60;4,75;-17,59;47.562;6171,86;17,40;0,06;178,42;390,27
8408;14:08:38;42 09.57157 N;014 05.82109 E;49,00;92,79;6125,50;4,88;-17,52;47.620;6163,01;17,40;0,06;177,74;390,23
8410;14:08:40;42 09.56978 N;014 05.84123 E;50,20;99,37;6116,90;4,75;-17,47;47.682;6152,95;17,59;0,06;177,17;390,20
8412;14:08:42;42 09.56623 N;014 05.86120 E;49,70;105,35;6107,70;4,88;-17,43;47.746;6142,30;17,83;0,06;176,68;390,17
8414;14:08:44;42 09.56222 N;014 05.88039 E;48,70;105,50;6099,00;4,88;-17,39;47.804;6132,76;18,06;0,06;176,20;390,14
8416;14:08:46;42 09.55860 N;014 05.89954 E;48,90;103,56;6090,70;4,88;-17,34;47.863;6123,28;18,54;0,06;182,87;390,44
8418;14:08:48;42 09.55538 N;014 05.91907 E;49,20;101,47;6081,90;4,88;-17,31;47.921;6113,52;18,99;0,06;182,37;390,41
8420;14:08:50;42 09.55192 N;014 05.93826 E;48,10;105,29;6073,00;4,88;-17,28;47.980;6103,59;19,37;0,06;181,90;390,38
8422;14:08:52;42 09.54728 N;014 05.95560 E;43,60;113,17;6064,20;4,88;-17,27;48.040;6093,02;19,57;0,06;174,39;390,02
8424;14:08:54;42 09.54182 N;014 05.97074 E;41,00;116,75;6054,70;4,88;-17,25;48.100;6082,70;19,44;0,06;174,26;390,01
8426;14:08:56;42 09.53675 N;014 05.98491 E;36,60;115,48;6046,20;5,00;-17,21;48.163;6072,33;19,06;0,06;174,04;389,99
8428;14:08:58;42 09.53306 N;014 05.99650 E;28,60;110,44;6037,40;4,88;-17,18;48.228;6061,38;18,53;0,06;173,99;389,98
8430;14:09:00;42 09.53095 N;014 06.00686 E;25,90;100,09;6028,40;5,00;-17,14;48.286;6051,94;17,91;0,06;173,88;389,97
8432;14:09:02;42 09.53002 N;014 06.01703 E;25,40;94,41;6020,10;5,00;;;;;;;389,97
8434;14:09:04;42 09.52962 N;014 06.02741 E;26,30;92,19;6011,10;5,00;-17,10;48.347;6041,97;17,51;0,06;173,67;389,97
8436;14:09:06;42 09.53018 N;014 06.03846 E;28,40;81,90;6002,20;5,00;-17,06;48.411;6031,48;17,39;0,05;180,62;390,29
8438;14:09:08;42 09.53225 N;014 06.05104 E;34,70;74,98;5993,10;5,00;-16,91;48.469;6024,65;17,41;0,06;171,93;389,87
8440;14:09:10;42 09.53501 N;014 06.06603 E;41,20;77,59;5984,00;5,13;-16,81;48.543;6013,81;17,65;0,05;178,06;390,15
8442;14:09:12;42 09.53719 N;014 06.08312 E;44,70;81,96;5974,80;5,13;-16,74;48.593;6006,55;18,00;0,05;177,23;390,10
8444;14:09:14;42 09.53839 N;014 06.10136 E;46,10;88,31;5966,40;5,13;-16,67;48.648;5998,40;18,17;0,06;176,48;390,06
8446;14:09:16;42 09.53755 N;014 06.12020 E;47,40;97,88;5957,10;5,00;-16,61;48.706;5989,50;18,02;0,05;175,97;390,03
8448;14:09:18;42 09.53476 N;014 06.13846 E;45,30;103,93;5947,60;5,13;-16,56;48.769;5979,49;17,53;0,05;168,63;389,68
8450;14:09:20;42 09.53096 N;014 06.15466 E;40,40;110,75;5938,90;5,13;-16,51;48.830;5969,84;16,94;0,05;168,42;389,66
8452;14:09:22;42 09.52676 N;014 06.16923 E;37,90;111,92;5930,50;5,13;-16,47;48.898;5958,74;16,24;0,05;168,36;389,65
8454;14:09:24;42 09.52272 N;014 06.18289 E;36,60;112,69;5921,60;5,13;-16,45;48.959;5948,42;15,61;0,05;168,44;389,64
8456;14:09:26;42 09.51859 N;014 06.19608 E;34,90;113,21;5912,60;5,25;-16,42;49.020;5938,35;15,19;0,05;168,34;389,63
8458;14:09:28;42 09.51471 N;014 06.20834 E;32,60;112,52;5903,30;5,25;-16,41;49.075;5928,89;14,97;0,05;168,34;389,62
8460;14:09:30;42 09.51102 N;014 06.22039 E;31,70;112,18;5894,50;5,25;-16,38;49.139;5918,32;14,94;0,05;175,14;389,93
8462;14:09:32;42 09.50808 N;014 06.23155 E;28,70;108,88;5885,30;5,25;-16,37;49.203;5907,30;15,23;0,05;174,91;389,91
8464;14:09:34;42 09.50565 N;014 06.24199 E;26,10;104,43;5876,70;5,25;;;;;;;389,91
8466;14:09:36;42 09.50479 N;014 06.25210 E;25,50;90,32;5867,90;5,25;-16,33;49.263;5897,69;15,70;0,05;174,32;389,91
8468;14:09:38;42 09.50562 N;014 06.26250 E;27,40;79,30;5859,40;5,38;-16,29;49.324;5887,91;16,38;0,05;173,64;389,87
8470;14:09:40;42 09.50769 N;014 06.27457 E;33,20;76,02;5850,50;5,38;-16,13;49.420;5874,78;17,17;0,05;171,79;389,78
8472;14:09:42;42 09.51035 N;014 06.28806 E;36,00;76,44;5842,00;5,38;-16,04;49.444;5872,64;17,99;0,05;170,59;389,72
8474;14:09:44;42 09.51312 N;014 06.30262 E;38,50;76,28;5832,60;5,38;-16,00;49.510;5862,03;18,70;0,05;176,95;390,01
8476;14:09:46;42 09.51582 N;014 06.31812 E;40,10;78,71;5823,90;5,38;-15,94;49.566;5853,62;19,38;0,05;176,06;389,96
8478;14:09:48;42 09.51761 N;014 06.33507 E;44,10;85,61;5815,00;5,38;-15,86;49.635;5843,42;20,05;0,05;174,99;389,90
8480;14:09:50;42 09.51752 N;014 06.35364 E;46,20;94,05;5806,00;5,50;-15,80;49.695;5834,34;20,75;0,04;174,10;389,85
8482;14:09:52;42 09.51499 N;014 06.37189 E;44,50;104,80;5797,00;5,50;-15,78;49.759;5823,67;21,39;0,05;173,63;389,82
8484;14:09:54;42 09.51062 N;014 06.38758 E;38,90;113,87;5787,60;5,50;-15,75;49.822;5813,41;22,02;0,05;173,06;389,78
8486;14:09:56;42 09.50614 N;014 06.39994 E;30,40;116,60;5778,40;5,50;-15,73;49.886;5802,77;22,56;0,04;172,63;389,75
8488;14:09:58;42 09.50289 N;014 06.40986 E;24,00;109,52;5769,00;5,50;-15,68;49.951;5792,65;23,05;0,05;171,94;389,71
8490;14:10:00;42 09.50142 N;014 06.41871 E;22,10;102,40;5759,80;5,50;-15,63;50.010;5783,57;23,53;0,04;171,25;389,67
8492;14:10:02;42 09.50143 N;014 06.42798 E;23,80;91,74;5750,80;5,63;-15,55;50.110;5768,11;24,00;0,04;170,30;389,62
8494;14:10:04;42 09.50261 N;014 06.43842 E;28,40;77,83;5741,60;5,50;-15,43;50.179;5758,91;24,44;0,04;168,98;389,55
8496;14:10:06;42 09.50473 N;014 06.45089 E;33,10;76,19;5733,30;5,63;;;;;;;389,55
8498;14:10:08;42 09.50713 N;014 06.46437 E;35,10;78,25;5724,60;5,63;-15,33;50.227;5752,88;24,83;0,04;167,89;389,55
8500;14:10:10;42 09.50889 N;014 06.47974 E;41,80;82,82;5715,80;5,63;-15,24;50.265;5748,36;25,15;0,04;173,75;389,82
8502;14:10:12;42 09.51011 N;014 06.49708 E;43,50;84,76;5707,00;5,63;-15,15;50.334;5738,50;25,42;0,03;172,76;389,76
